<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.11.20	07:00:00	1.09232	1.09350	1.09211	1.09213	2650	0	14
2023.11.20	08:00:00	1.09214	1.09270	1.09178	1.09179	2447	0	14
2023.11.20	09:00:00	1.09180	1.09223	1.09151	1.09162	2920	0	14
2023.11.20	10:00:00	1.09161	1.09190	1.09124	1.09155	4905	0	14
2023.11.20	11:00:00	1.09156	1.09291	1.09147	1.09185	6303	0	14
2023.11.20	12:00:00	1.09186	1.09395	1.09179	1.09359	6458	0	14
2023.11.20	13:00:00	1.09358	1.09361	1.09219	1.09254	4046	0	14
2023.11.20	14:00:00	1.09253	1.09288	1.09206	1.09221	3840	0	14
2023.11.20	15:00:00	1.09220	1.09301	1.09200	1.09291	4109	0	14
2023.11.20	16:00:00	1.09292	1.09316	1.09237	1.09258	5799	0	14
2023.11.20	17:00:00	1.09257	1.09452	1.09180	1.09398	6814	0	14
2023.11.20	18:00:00	1.09399	1.09409	1.09255	1.09375	6377	0	14
2023.11.20	19:00:00	1.09374	1.09443	1.09369	1.09436	4970	0	14
2023.11.20	20:00:00	1.09435	1.09510	1.09346	1.09369	3457	0	14
2023.11.20	21:00:00	1.09368	1.09513	1.09362	1.09445	5445	0	14
2023.11.20	22:00:00	1.09446	1.09464	1.09381	1.09458	3373	0	14
2023.11.20	23:00:00	1.09456	1.09469	1.09426	1.09427	1825	0	14
2023.11.21	00:00:00	1.09432	1.09433	1.09387	1.09399	986	0	14
2023.11.21	01:00:00	1.09394	1.09429	1.09371	1.09405	916	0	14
2023.11.21	02:00:00	1.09406	1.09463	1.09404	1.09440	800	0	14
2023.11.21	03:00:00	1.09441	1.09515	1.09414	1.09448	2005	0	14
2023.11.21	04:00:00	1.09449	1.09568	1.09425	1.09516	5128	0	14
2023.11.21	05:00:00	1.09515	1.09615	1.09474	1.09593	3558	0	14
2023.11.21	06:00:00	1.09592	1.09636	1.09577	1.09630	2147	0	14
2023.11.21	07:00:00	1.09629	1.09646	1.09572	1.09581	1915	0	14
2023.11.21	08:00:00	1.09582	1.09631	1.09530	1.09552	2589	0	14
2023.11.21	09:00:00	1.09553	1.09603	1.09515	1.09578	2679	0	14
2023.11.21	10:00:00	1.09579	1.09624	1.09500	1.09532	4423	0	14
2023.11.21	11:00:00	1.09531	1.09633	1.09430	1.09453	6135	0	14
2023.11.21	12:00:00	1.09452	1.09500	1.09418	1.09429	5498	0	14
2023.11.21	13:00:00	1.09430	1.09532	1.09418	1.09447	3610	0	14
2023.11.21	14:00:00	1.09444	1.09460	1.09383	1.09387	3245	0	14
2023.11.21	15:00:00	1.09388	1.09501	1.09385	1.09475	3623	0	14
2023.11.21	16:00:00	1.09476	1.09605	1.09384	1.09444	7588	0	14
2023.11.21	17:00:00	1.09445	1.09586	1.09433	1.09523	8163	0	14
2023.11.21	18:00:00	1.09522	1.09585	1.09307	1.09336	8876	0	14
2023.11.21	19:00:00	1.09337	1.09431	1.09218	1.09223	6568	0	14
2023.11.21	20:00:00	1.09222	1.09260	1.09181	1.09202	4219	0	14
2023.11.21	21:00:00	1.09203	1.09209	1.09020	1.09073	4932	0	14
2023.11.21	22:00:00	1.09074	1.09151	1.08995	1.09145	5245	0	14
2023.11.21	23:00:00	1.09144	1.09158	1.09110	1.09116	2499	0	14
2023.11.22	00:00:00	1.09120	1.09140	1.09109	1.09117	1148	0	14
2023.11.22	01:00:00	1.09117	1.09122	1.09077	1.09106	708	0	14
2023.11.22	02:00:00	1.09104	1.09179	1.09094	1.09165	1091	0	14
2023.11.22	03:00:00	1.09166	1.09189	1.09137	1.09188	1759	0	14
2023.11.22	04:00:00	1.09189	1.09223	1.09084	1.09127	3823	0	14
2023.11.22	05:00:00	1.09126	1.09197	1.09111	1.09154	2583	0	14
2023.11.22	06:00:00	1.09153	1.09184	1.09123	1.09136	1467	0	14
2023.11.22	07:00:00	1.09135	1.09149	1.09101	1.09130	1087	0	14
2023.11.22	08:00:00	1.09129	1.09140	1.09044	1.09065	2266	0	14
2023.11.22	09:00:00	1.09064	1.09068	1.08949	1.08997	3130	0	14
2023.11.22	10:00:00	1.08996	1.09160	1.08993	1.09138	3661	0	14
2023.11.22	11:00:00	1.09139	1.09192	1.08819	1.08847	5994	0	14
2023.11.22	12:00:00	1.08846	1.09116	1.08843	1.09018	5302	0	14
2023.11.22	13:00:00	1.09017	1.09050	1.08943	1.09003	4163	0	14
2023.11.22	14:00:00	1.09002	1.09072	1.08973	1.08993	4173	0	14
2023.11.22	15:00:00	1.08992	1.09116	1.08972	1.09060	5057	0	14
2023.11.22	16:00:00	1.09057	1.09170	1.08907	1.08954	9470	0	14
2023.11.22	17:00:00	1.08955	1.08979	1.08708	1.08741	9672	0	14
2023.11.22	18:00:00	1.08738	1.08738	1.08517	1.08649	10575	0	14
2023.11.22	19:00:00	1.08651	1.08727	1.08609	1.08695	6275	0	14
2023.11.22	20:00:00	1.08696	1.08831	1.08680	1.08780	4634	0	14
2023.11.22	21:00:00	1.08779	1.08865	1.08768	1.08839	3452	0	14
2023.11.22	22:00:00	1.08840	1.08871	1.08792	1.08832	3816	0	14
2023.11.22	23:00:00	1.08833	1.08869	1.08810	1.08867	1975	0	14
2023.11.23	00:00:00	1.08876	1.08888	1.08860	1.08880	808	0	14
2023.11.23	01:00:00	1.08871	1.08877	1.08826	1.08858	703	0	14
2023.11.23	02:00:00	1.08853	1.08878	1.08827	1.08874	541	0	14
2023.11.23	03:00:00	1.08875	1.08919	1.08873	1.08914	1119	0	14
2023.11.23	04:00:00	1.08913	1.08953	1.08880	1.08944	2202	0	14
2023.11.23	05:00:00	1.08944	1.09041	1.08941	1.09030	1709	0	14
2023.11.23	06:00:00	1.09031	1.09051	1.09007	1.09044	1424	0	14
2023.11.23	07:00:00	1.09043	1.09048	1.09012	1.09019	753	0	14
2023.11.23	08:00:00	1.09018	1.09112	1.09003	1.09100	1079	0	14
2023.11.23	09:00:00	1.09101	1.09172	1.09060	1.09076	2297	0	14
2023.11.23	10:00:00	1.09075	1.09142	1.09051	1.09130	3448	0	14
2023.11.23	11:00:00	1.09131	1.09286	1.08947	1.09155	6433	0	14
2023.11.23	12:00:00	1.09154	1.09231	1.09050	1.09224	5797	0	14
2023.11.23	13:00:00	1.09225	1.09235	1.09145	1.09183	3277	0	14
2023.11.23	14:00:00	1.09182	1.09192	1.09116	1.09138	2794	0	14
2023.11.23	15:00:00	1.09137	1.09145	1.08996	1.09028	2802	0	14
2023.11.23	16:00:00	1.09027	1.09048	1.08960	1.09008	3203	0	14
2023.11.23	17:00:00	1.09009	1.09023	1.08864	1.08956	3859	0	14
2023.11.23	18:00:00	1.08956	1.09099	1.08952	1.09091	3205	0	14
2023.11.23	19:00:00	1.09090	1.09093	1.09020	1.09055	1841	0	14
2023.11.23	20:00:00	1.09056	1.09063	1.09018	1.09051	841	0	14
2023.11.23	21:00:00	1.09050	1.09053	1.09025	1.09029	383	0	14
2023.11.23	22:00:00	1.09028	1.09066	1.09026	1.09029	463	0	14
2023.11.23	23:00:00	1.09028	1.09055	1.09020	1.09055	492	0	14
2023.11.24	00:00:00	1.09048	1.09060	1.09039	1.09058	255	0	14
2023.11.24	01:00:00	1.09056	1.09061	1.09017	1.09060	775	0	14
2023.11.24	02:00:00	1.09057	1.09068	1.09030	1.09031	664	0	14
2023.11.24	03:00:00	1.09032	1.09094	1.09022	1.09062	2142	0	14
2023.11.24	04:00:00	1.09063	1.09097	1.09005	1.09011	2602	0	14
2023.11.24	05:00:00	1.09012	1.09028	1.08946	1.08946	1904	0	14
2023.11.24	06:00:00	1.08947	1.08989	1.08943	1.08983	1204	0	14
2023.11.24	07:00:00	1.08984	1.09031	1.08968	1.09030	1052	0	14
2023.11.24	08:00:00	1.09029	1.09115	1.09028	1.09111	1661	0	14
2023.11.24	09:00:00	1.09112	1.09112	1.09032	1.09068	1718	0	14
2023.11.24	10:00:00	1.09067	1.09103	1.09023	1.09072	2634	0	14
2023.11.24	11:00:00	1.09073	1.09188	1.09046	1.09184	4435	0	14
2023.11.24	12:00:00	1.09183	1.09200	1.09009	1.09022	3802	0	14
2023.11.24	13:00:00	1.09023	1.09095	1.09012	1.09089	2949	0	14
2023.11.24	14:00:00	1.09090	1.09159	1.09061	1.09136	3054	0	14
2023.11.24	15:00:00	1.09135	1.09276	1.09115	1.09160	3337	0	14
2023.11.24	16:00:00	1.09159	1.09218	1.09062	1.09212	4869	0	14
2023.11.24	17:00:00	1.09213	1.09379	1.09166	1.09361	6878	0	14
2023.11.24	18:00:00	1.09362	1.09446	1.09337	1.09391	6416	0	14
2023.11.24	19:00:00	1.09390	1.09409	1.09293	1.09326	3770	0	14
2023.11.24	20:00:00	1.09327	1.09401	1.09276	1.09399	2634	0	14
2023.11.24	21:00:00	1.09398	1.09478	1.09394	1.09471	909	0	14
2023.11.24	22:00:00	1.09470	1.09472	1.09383	1.09453	2363	0	14
2023.11.24	23:00:00	1.09452	1.09471	1.09412	1.09423	1548	0	14
2023.11.27	02:00:00	1.09448	1.09468	1.09378	1.09389	1532	0	14
2023.11.27	03:00:00	1.09390	1.09398	1.09278	1.09282	2050	0	14
2023.11.27	04:00:00	1.09283	1.09492	1.09260	1.09463	3479	0	14
2023.11.27	05:00:00	1.09463	1.09466	1.09374	1.09423	2755	0	14
2023.11.27	06:00:00	1.09424	1.09452	1.09385	1.09447	2098	0	14
2023.11.27	07:00:00	1.09448	1.09491	1.09412	1.09467	1773	0	14
2023.11.27	08:00:00	1.09468	1.09500	1.09436	1.09490	1997	0	14
2023.11.27	09:00:00	1.09489	1.09555	1.09473	1.09494	2201	0	14
2023.11.27	10:00:00	1.09495	1.09586	1.09448	1.09469	3950	0	14
2023.11.27	11:00:00	1.09470	1.09516	1.09385	1.09423	4821	0	14
2023.11.27	12:00:00	1.09422	1.09516	1.09403	1.09479	3817	0	14
2023.11.27	13:00:00	1.09478	1.09558	1.09450	1.09541	3864	0	14
2023.11.27	14:00:00	1.09542	1.09549	1.09450	1.09530	3103	0	14
2023.11.27	15:00:00	1.09531	1.09545	1.09451	1.09490	3668	0	14
2023.11.27	16:00:00	1.09489	1.09547	1.09428	1.09430	7140	0	14
2023.11.27	17:00:00	1.09431	1.09443	1.09248	1.09275	7424	0	14
2023.11.27	18:00:00	1.09272	1.09388	1.09244	1.09319	9014	0	14
2023.11.27	19:00:00	1.09320	1.09372	1.09269	1.09357	6544	0	14
2023.11.27	20:00:00	1.09358	1.09377	1.09286	1.09338	3505	0	14
2023.11.27	21:00:00	1.09337	1.09418	1.09317	1.09413	3682	0	14
2023.11.27	22:00:00	1.09414	1.09560	1.09414	1.09555	2734	0	14
2023.11.27	23:00:00	1.09554	1.09568	1.09499	1.09563	2056	0	14
2023.11.28	00:00:00	1.09531	1.09545	1.09512	1.09542	1020	0	14
2023.11.28	01:00:00	1.09528	1.09564	1.09486	1.09537	792	0	14
2023.11.28	02:00:00	1.09538	1.09587	1.09537	1.09583	756	0	14
2023.11.28	03:00:00	1.09584	1.09607	1.09547	1.09575	2263	0	14
2023.11.28	04:00:00	1.09576	1.09613	1.09535	1.09572	3319	0	14
2023.11.28	05:00:00	1.09571	1.09622	1.09527	1.09571	2211	0	14
2023.11.28	06:00:00	1.09570	1.09586	1.09539	1.09543	1710	0	14
2023.11.28	07:00:00	1.09544	1.09547	1.09514	1.09519	1162	0	14
2023.11.28	08:00:00	1.09520	1.09528	1.09494	1.09504	1585	0	14
2023.11.28	09:00:00	1.09505	1.09514	1.09453	1.09462	2097	0	14
2023.11.28	10:00:00	1.09463	1.09469	1.09337	1.09352	4210	0	14
2023.11.28	11:00:00	1.09353	1.09493	1.09353	1.09469	5791	0	14
2023.11.28	12:00:00	1.09467	1.09545	1.09461	1.09531	4726	0	14
2023.11.28	13:00:00	1.09530	1.09563	1.09458	1.09513	4063	0	14
2023.11.28	14:00:00	1.09514	1.09570	1.09481	1.09493	3207	0	14
2023.11.28	15:00:00	1.09492	1.09616	1.09466	1.09500	4219	0	14
2023.11.28	16:00:00	1.09501	1.09732	1.09447	1.09717	7512	0	14
2023.11.28	17:00:00	1.09716	1.09842	1.09634	1.09781	10068	0	14
2023.11.28	18:00:00	1.09782	1.10012	1.09672	1.09804	12107	0	14
2023.11.28	19:00:00	1.09803	1.10052	1.09768	1.10047	9378	0	14
2023.11.28	20:00:00	1.10048	1.10083	1.09845	1.09863	6284	0	14
2023.11.28	21:00:00	1.09863	1.09874	1.09725	1.09806	5951	0	14
2023.11.28	22:00:00	1.09805	1.09931	1.09805	1.09903	3834	0	14
2023.11.28	23:00:00	1.09902	1.09904	1.09753	1.09849	3356	0	14
2023.11.29	00:00:00	1.09881	1.09947	1.09876	1.09944	1079	0	14
2023.11.29	01:00:00	1.09925	1.09950	1.09913	1.09933	344	0	14
2023.11.29	02:00:00	1.09932	1.10049	1.09932	1.10034	1742	0	14
2023.11.29	03:00:00	1.10035	1.10065	1.09964	1.10045	3029	0	14
2023.11.29	04:00:00	1.10046	1.10160	1.10034	1.10046	5475	0	14
2023.11.29	05:00:00	1.10045	1.10078	1.09971	1.10059	2866	0	14
2023.11.29	06:00:00	1.10058	1.10068	1.09976	1.09978	2102	0	14
2023.11.29	07:00:00	1.09978	1.10029	1.09961	1.10017	1971	0	14
2023.11.29	08:00:00	1.10018	1.10038	1.09971	1.10013	2595	0	14
2023.11.29	09:00:00	1.10014	1.10039	1.09956	1.10006	3976	0	14
2023.11.29	10:00:00	1.10004	1.10004	1.09812	1.09838	5082	0	14
2023.11.29	11:00:00	1.09825	1.09978	1.09762	1.09893	7602	0	14
2023.11.29	12:00:00	1.09892	1.09902	1.09712	1.09739	5896	0	14
2023.11.29	13:00:00	1.09740	1.09772	1.09683	1.09760	4857	0	14
2023.11.29	14:00:00	1.09759	1.09843	1.09707	1.09840	4323	0	14
2023.11.29	15:00:00	1.09839	1.09881	1.09785	1.09844	4749	0	14
2023.11.29	16:00:00	1.09843	1.09935	1.09711	1.09720	10838	0	14
2023.11.29	17:00:00	1.09721	1.09899	1.09613	1.09760	9981	0	14
2023.11.29	18:00:00	1.09761	1.09897	1.09594	1.09741	11370	0	14
2023.11.29	19:00:00	1.09740	1.09771	1.09609	1.09677	6676	0	14
2023.11.29	20:00:00	1.09676	1.09776	1.09654	1.09753	3962	0	14
2023.11.29	21:00:00	1.09752	1.09849	1.09717	1.09839	3671	0	14
2023.11.29	22:00:00	1.09838	1.09942	1.09763	1.09823	3744	0	14
2023.11.29	23:00:00	1.09822	1.09832	1.09704	1.09718	3041	0	14
2023.11.30	00:00:00	1.09723	1.09742	1.09696	1.09696	795	0	14
2023.11.30	01:00:00	1.09702	1.09717	1.09680	1.09713	836	0	14
2023.11.30	02:00:00	1.09712	1.09735	1.09699	1.09725	822	0	14
2023.11.30	03:00:00	1.09726	1.09834	1.09713	1.09819	2054	0	14
2023.11.30	04:00:00	1.09818	1.09818	1.09679	1.09689	3631	0	14
2023.11.30	05:00:00	1.09689	1.09772	1.09664	1.09760	3027	0	14
2023.11.30	06:00:00	1.09759	1.09767	1.09725	1.09736	1617	0	14
2023.11.30	07:00:00	1.09735	1.09755	1.09675	1.09682	1670	0	14
2023.11.30	08:00:00	1.09683	1.09723	1.09643	1.09714	2198	0	14
2023.11.30	09:00:00	1.09713	1.09812	1.09712	1.09779	2475	0	14
2023.11.30	10:00:00	1.09780	1.09780	1.09397	1.09509	5503	0	14
2023.11.30	11:00:00	1.09509	1.09586	1.09199	1.09228	7917	0	14
2023.11.30	12:00:00	1.09227	1.09382	1.09195	1.09229	7237	0	14
2023.11.30	13:00:00	1.09228	1.09282	1.09090	1.09175	5465	0	14
2023.11.30	14:00:00	1.09174	1.09188	1.09085	1.09152	4786	0	14
2023.11.30	15:00:00	1.09151	1.09312	1.09104	1.09246	4389	0	14
2023.11.30	16:00:00	1.09248	1.09482	1.09134	1.09152	10180	0	14
2023.11.30	17:00:00	1.09153	1.09219	1.08913	1.09080	11968	0	14
2023.11.30	18:00:00	1.09079	1.09176	1.08936	1.09104	12425	0	14
2023.11.30	19:00:00	1.09104	1.09164	1.09010	1.09062	9886	0	14
2023.11.30	20:00:00	1.09061	1.09115	1.08874	1.08893	4874	0	14
2023.11.30	21:00:00	1.08894	1.08994	1.08829	1.08887	3871	0	14
2023.11.30	22:00:00	1.08889	1.08942	1.08842	1.08894	3684	0	14
2023.11.30	23:00:00	1.08894	1.08913	1.08787	1.08832	3323	0	14
2023.12.01	00:00:00	1.08889	1.08906	1.08859	1.08888	1163	0	14
2023.12.01	01:00:00	1.08851	1.08919	1.08828	1.08909	1170	0	14
2023.12.01	02:00:00	1.08910	1.08940	1.08891	1.08912	1506	0	14
2023.12.01	03:00:00	1.08911	1.09024	1.08911	1.09011	2380	0	14
2023.12.01	04:00:00	1.09010	1.09095	1.09007	1.09062	3711	0	14
2023.12.01	05:00:00	1.09062	1.09121	1.09056	1.09070	2422	0	14
2023.12.01	06:00:00	1.09071	1.09087	1.08990	1.09000	2165	0	14
2023.12.01	07:00:00	1.08999	1.09060	1.08975	1.09060	1402	0	14
2023.12.01	08:00:00	1.09059	1.09116	1.09043	1.09102	2421	0	14
2023.12.01	09:00:00	1.09102	1.09111	1.09055	1.09080	2606	0	14
2023.12.01	10:00:00	1.09079	1.09113	1.08939	1.08941	4314	0	14
2023.12.01	11:00:00	1.08942	1.09024	1.08852	1.08925	6973	0	14
2023.12.01	12:00:00	1.08926	1.09041	1.08890	1.08971	5918	0	14
2023.12.01	13:00:00	1.08970	1.09032	1.08846	1.08901	3876	0	14
2023.12.01	14:00:00	1.08900	1.08967	1.08820	1.08966	4301	0	14
2023.12.01	15:00:00	1.08967	1.09004	1.08750	1.08761	4742	0	14
2023.12.01	16:00:00	1.08759	1.08840	1.08656	1.08669	7964	0	14
2023.12.01	17:00:00	1.08668	1.08696	1.08408	1.08433	8223	0	14
2023.12.01	18:00:00	1.08483	1.08652	1.08321	1.08372	12972	0	14
2023.12.01	19:00:00	1.08373	1.08848	1.08281	1.08764	13573	0	14
2023.12.01	20:00:00	1.08765	1.08837	1.08709	1.08811	7757	0	14
2023.12.01	21:00:00	1.08812	1.08922	1.08780	1.08885	6643	0	14
2023.12.01	22:00:00	1.08884	1.08920	1.08693	1.08715	4432	0	14
2023.12.01	23:00:00	1.08716	1.08785	1.08702	1.08740	3098	0	14
2023.12.04	02:00:00	1.08865	1.08943	1.08795	1.08853	4508	0	14
2023.12.04	03:00:00	1.08854	1.08860	1.08694	1.08710	4840	0	14
2023.12.04	04:00:00	1.08709	1.08767	1.08659	1.08724	5415	0	14
2023.12.04	05:00:00	1.08725	1.08837	1.08692	1.08820	3246	0	14
2023.12.04	06:00:00	1.08819	1.08853	1.08793	1.08794	2709	0	14
2023.12.04	07:00:00	1.08793	1.08798	1.08693	1.08709	1916	0	14
2023.12.04	08:00:00	1.08710	1.08721	1.08675	1.08686	2037	0	14
2023.12.04	09:00:00	1.08687	1.08759	1.08663	1.08681	3283	0	14
2023.12.04	10:00:00	1.08680	1.08684	1.08491	1.08532	5735	0	14
2023.12.04	11:00:00	1.08534	1.08723	1.08534	1.08633	7266	0	14
2023.12.04	12:00:00	1.08631	1.08802	1.08621	1.08740	5440	0	14
2023.12.04	13:00:00	1.08741	1.08752	1.08582	1.08677	4441	0	14
2023.12.04	14:00:00	1.08676	1.08782	1.08670	1.08685	4167	0	14
2023.12.04	15:00:00	1.08684	1.08716	1.08587	1.08684	4416	0	14
2023.12.04	16:00:00	1.08683	1.08755	1.08526	1.08540	7504	0	14
2023.12.04	17:00:00	1.08539	1.08545	1.08191	1.08391	10733	0	14
2023.12.04	18:00:00	1.08392	1.08428	1.08035	1.08140	11941	0	14
2023.12.04	19:00:00	1.08141	1.08239	1.08110	1.08223	7304	0	14
2023.12.04	20:00:00	1.08224	1.08261	1.08169	1.08248	4679	0	14
2023.12.04	21:00:00	1.08249	1.08259	1.08144	1.08158	3730	0	14
2023.12.04	22:00:00	1.08159	1.08284	1.08153	1.08269	2840	0	14
2023.12.04	23:00:00	1.08270	1.08348	1.08270	1.08336	2788	0	14
2023.12.05	00:00:00	1.08346	1.08363	1.08338	1.08351	1004	0	14
2023.12.05	01:00:00	1.08315	1.08352	1.08310	1.08349	712	0	14
2023.12.05	02:00:00	1.08348	1.08371	1.08338	1.08367	808	0	14
2023.12.05	03:00:00	1.08366	1.08456	1.08356	1.08427	2741	0	14
2023.12.05	04:00:00	1.08426	1.08439	1.08339	1.08386	3546	0	14
2023.12.05	05:00:00	1.08387	1.08422	1.08342	1.08361	2351	0	14
2023.12.05	06:00:00	1.08360	1.08425	1.08355	1.08396	2598	0	14
2023.12.05	07:00:00	1.08395	1.08439	1.08386	1.08436	1443	0	14
2023.12.05	08:00:00	1.08435	1.08467	1.08391	1.08466	1818	0	14
2023.12.05	09:00:00	1.08467	1.08467	1.08310	1.08333	3306	0	14
2023.12.05	10:00:00	1.08332	1.08332	1.08034	1.08066	6365	0	14
2023.12.05	11:00:00	1.08066	1.08338	1.08053	1.08334	7133	0	14
2023.12.05	12:00:00	1.08333	1.08420	1.08297	1.08312	6038	0	14
2023.12.05	13:00:00	1.08311	1.08392	1.08288	1.08315	5313	0	14
2023.12.05	14:00:00	1.08314	1.08359	1.08143	1.08179	4769	0	14
2023.12.05	15:00:00	1.08180	1.08209	1.08116	1.08134	4457	0	14
2023.12.05	16:00:00	1.08133	1.08332	1.08128	1.08280	8003	0	14
2023.12.05	17:00:00	1.08279	1.08296	1.08008	1.08087	9306	0	14
2023.12.05	18:00:00	1.08090	1.08382	1.07984	1.08050	15416	0	14
2023.12.05	19:00:00	1.08051	1.08126	1.07814	1.07854	8717	0	14
2023.12.05	20:00:00	1.07856	1.07967	1.07849	1.07912	5886	0	14
2023.12.05	21:00:00	1.07913	1.07924	1.07775	1.07843	4684	0	14
2023.12.05	22:00:00	1.07842	1.07859	1.07804	1.07832	3807	0	14
2023.12.05	23:00:00	1.07831	1.07955	1.07831	1.07946	1977	0	14
2023.12.06	00:00:00	1.07932	1.07983	1.07931	1.07976	827	0	14
2023.12.06	01:00:00	1.07951	1.07979	1.07947	1.07971	454	0	14
2023.12.06	02:00:00	1.07969	1.07969	1.07901	1.07926	794	0	14
2023.12.06	03:00:00	1.07927	1.07959	1.07886	1.07946	2286	0	14
2023.12.06	04:00:00	1.07947	1.07979	1.07873	1.07914	3512	0	14
2023.12.06	05:00:00	1.07914	1.07930	1.07874	1.07915	2434	0	14
2023.12.06	06:00:00	1.07916	1.07980	1.07912	1.07963	1841	0	14
2023.12.06	07:00:00	1.07962	1.07989	1.07930	1.07937	1524	0	14
2023.12.06	08:00:00	1.07936	1.08012	1.07910	1.08004	2057	0	14
2023.12.06	09:00:00	1.08003	1.08005	1.07871	1.07873	2359	0	14
2023.12.06	10:00:00	1.07872	1.07925	1.07773	1.07895	5394	0	14
2023.12.06	11:00:00	1.07894	1.07896	1.07743	1.07861	6531	0	14
2023.12.06	12:00:00	1.07860	1.07971	1.07852	1.07896	5886	0	14
2023.12.06	13:00:00	1.07897	1.07953	1.07868	1.07902	4735	0	14
2023.12.06	14:00:00	1.07903	1.07903	1.07774	1.07792	4243	0	14
2023.12.06	15:00:00	1.07793	1.07800	1.07718	1.07766	4245	0	14
2023.12.06	16:00:00	1.07767	1.07990	1.07763	1.07975	9261	0	14
2023.12.06	17:00:00	1.07974	1.08040	1.07882	1.07942	8391	0	14
2023.12.06	18:00:00	1.07941	1.07996	1.07848	1.07893	9368	0	14
2023.12.06	19:00:00	1.07894	1.07997	1.07829	1.07885	7157	0	14
2023.12.06	20:00:00	1.07884	1.07912	1.07801	1.07807	4679	0	14
2023.12.06	21:00:00	1.07806	1.07835	1.07705	1.07776	3696	0	14
2023.12.06	22:00:00	1.07775	1.07782	1.07666	1.07678	3079	0	14
2023.12.06	23:00:00	1.07677	1.07690	1.07579	1.07618	2971	0	14
2023.12.07	00:00:00	1.07640	1.07656	1.07626	1.07628	935	0	14
2023.12.07	01:00:00	1.07652	1.07683	1.07634	1.07675	993	0	14
2023.12.07	02:00:00	1.07680	1.07680	1.07637	1.07656	1061	0	14
2023.12.07	03:00:00	1.07657	1.07716	1.07648	1.07680	2104	0	14
2023.12.07	04:00:00	1.07679	1.07705	1.07634	1.07666	3586	0	14
2023.12.07	05:00:00	1.07665	1.07702	1.07615	1.07644	2874	0	14
2023.12.07	06:00:00	1.07644	1.07650	1.07587	1.07589	2259	0	14
2023.12.07	07:00:00	1.07588	1.07621	1.07573	1.07597	1798	0	14
2023.12.07	08:00:00	1.07598	1.07625	1.07563	1.07610	2608	0	14
2023.12.07	09:00:00	1.07611	1.07662	1.07580	1.07632	3515	0	14
2023.12.07	10:00:00	1.07629	1.07805	1.07546	1.07802	6827	0	14
2023.12.07	11:00:00	1.07803	1.07822	1.07712	1.07794	8218	0	14
2023.12.07	12:00:00	1.07793	1.07839	1.07710	1.07791	6872	0	14
2023.12.07	13:00:00	1.07792	1.07826	1.07632	1.07705	6650	0	14
2023.12.07	14:00:00	1.07706	1.07767	1.07630	1.07701	5719	0	14
2023.12.07	15:00:00	1.07702	1.07737	1.07587	1.07687	5896	0	14
2023.12.07	16:00:00	1.07686	1.07973	1.07604	1.07896	10277	0	14
2023.12.07	17:00:00	1.07895	1.07912	1.07697	1.07697	10045	0	14
2023.12.07	18:00:00	1.07695	1.07928	1.07663	1.07834	10706	0	14
2023.12.07	19:00:00	1.07833	1.07950	1.07833	1.07931	8048	0	14
2023.12.07	20:00:00	1.07930	1.08169	1.07883	1.08131	8725	0	14
2023.12.07	21:00:00	1.08130	1.08131	1.08019	1.08048	6058	0	14
2023.12.07	22:00:00	1.08047	1.08054	1.07976	1.07976	3945	0	14
2023.12.07	23:00:00	1.07977	1.08032	1.07965	1.07968	2480	0	14
2023.12.08	00:00:00	1.07933	1.07956	1.07898	1.07954	1185	0	14
2023.12.08	01:00:00	1.07911	1.07954	1.07898	1.07923	1603	0	14
2023.12.08	02:00:00	1.07924	1.07962	1.07889	1.07891	1414	0	14
2023.12.08	03:00:00	1.07892	1.07976	1.07876	1.07953	4463	0	14
2023.12.08	04:00:00	1.07952	1.07999	1.07845	1.07874	5614	0	14
2023.12.08	05:00:00	1.07873	1.07893	1.07830	1.07888	2941	0	14
2023.12.08	06:00:00	1.07887	1.07950	1.07871	1.07913	3350	0	14
2023.12.08	07:00:00	1.07912	1.07913	1.07820	1.07822	2728	0	14
2023.12.08	08:00:00	1.07825	1.07887	1.07817	1.07833	2657	0	14
2023.12.08	09:00:00	1.07832	1.07867	1.07784	1.07790	3055	0	14
2023.12.08	10:00:00	1.07789	1.07818	1.07724	1.07785	5315	0	14
2023.12.08	11:00:00	1.07786	1.07906	1.07764	1.07887	7266	0	14
2023.12.08	12:00:00	1.07886	1.07886	1.07717	1.07762	6463	0	14
2023.12.08	13:00:00	1.07761	1.07892	1.07745	1.07833	4772	0	14
2023.12.08	14:00:00	1.07832	1.07868	1.07773	1.07823	4343	0	14
2023.12.08	15:00:00	1.07821	1.07854	1.07744	1.07766	4575	0	14
2023.12.08	16:00:00	1.07767	1.07791	1.07216	1.07461	13397	0	14
2023.12.08	17:00:00	1.07462	1.07525	1.07296	1.07453	13861	0	14
2023.12.08	18:00:00	1.07455	1.07851	1.07455	1.07678	12181	0	14
2023.12.08	19:00:00	1.07679	1.07697	1.07431	1.07441	7389	0	14
2023.12.08	20:00:00	1.07441	1.07571	1.07395	1.07554	5700	0	14
2023.12.08	21:00:00	1.07555	1.07617	1.07522	1.07564	3867	0	14
2023.12.08	22:00:00	1.07565	1.07610	1.07558	1.07580	2941	0	14
2023.12.08	23:00:00	1.07579	1.07658	1.07563	1.07629	2704	0	14
